restaurant_id,restaurant_name,menu_type,menu_name,menu_category,price,is_recommended
18441580,Tea Villa Cafe,Chinese,Mapo Tofu with Rice,main,32500,1
18441580,Tea Villa Cafe,Chinese,Vegetable Spring Rolls,side,10000,1
18441580,Tea Villa Cafe,Tea,English Breakfast Tea Pot,drink,13000,1
18441580,Tea Villa Cafe,Tea,Jasmine Green Tea,drink,22000,0
18441580,Tea Villa Cafe,Tea,Masala Chai Latte,drink,22500,1
34757,Joey's Pizza,Pizza,Margherita Pizza,main,15500,1
34757,Joey's Pizza,Pizza,Pepperoni Pizza,main,22000,1
34757,Joey's Pizza,Pizza,Four Cheese Pizza,main,25500,0
18408295,Stacks And Racks,American,Classic Cheeseburger,main,25500,1
18408295,Stacks And Racks,American,Buttermilk Fried Chicken,main,25500,1
18408295,Stacks And Racks,American,Mac and Cheese,side,31000,1
18408295,Stacks And Racks,Burger,Double Beef Burger,main,15500,0
18408295,Stacks And Racks,Burger,Crispy Chicken Burger,main,35000,1
18408295,Stacks And Racks,Burger,Veggie Bean Burger,main,28500,1
18408295,Stacks And Racks,Fast Food,Crispy Chicken Nuggets,main,29000,1
18408295,Stacks And Racks,Fast Food,Double Patty Burger,main,32000,1
18408295,Stacks And Racks,Fast Food,French Fries,side,9000,0
18216876,The English Department Bar & Diner,Italian,Margherita Pizza,main,34000,1
18216876,The English Department Bar & Diner,Italian,Spaghetti Carbonara,main,33000,1
18216876,The English Department Bar & Diner,Italian,Tiramisu,dessert,35000,0
18216876,The English Department Bar & Diner,Continental,Grilled Chicken Steak,main,29500,1
18216876,The English Department Bar & Diner,Continental,Creamy Penne Alfredo,main,13500,1
18216876,The English Department Bar & Diner,Continental,Garlic Bread Basket,side,23000,1
18216876,The English Department Bar & Diner,Mexican,Chicken Fajita Platter,main,33000,1
18216876,The English Department Bar & Diner,Mexican,Beef Tacos Trio,main,9500,1
18216876,The English Department Bar & Diner,Mexican,Nachos with Salsa,side,14500,1
18216876,The English Department Bar & Diner,Japanese,Chicken Katsu Curry,main,31000,1
18216876,The English Department Bar & Diner,Japanese,Tempura Udon Noodles,main,26500,1
18216876,The English Department Bar & Diner,Japanese,Edamame with Sea Salt,side,26000,1
18216876,The English Department Bar & Diner,American,Classic Cheeseburger,main,23000,1
18216876,The English Department Bar & Diner,American,Buttermilk Fried Chicken,main,11000,1
18216876,The English Department Bar & Diner,American,Mac and Cheese,side,15500,1
18216876,The English Department Bar & Diner,British,Fish and Chips,main,25500,1
18216876,The English Department Bar & Diner,British,Shepherd’s Pie,main,16500,1
18216876,The English Department Bar & Diner,British,Sticky Toffee Pudding,dessert,30500,1
17806994,Mirchi And Mime,North Indian,Dal Makhani with Naan,main,31500,1
17806994,Mirchi And Mime,North Indian,Paneer Butter Masala,main,17000,0
17806994,Mirchi And Mime,North Indian,Tandoori Chicken Tikka,side,23500,1
17806994,Mirchi And Mime,South Indian,Masala Dosa with Sambar,main,17000,1
17806994,Mirchi And Mime,South Indian,Idli Vada Combo,main,23500,1
17806994,Mirchi And Mime,South Indian,Curd Rice,side,15000,1
17806994,Mirchi And Mime,Mughlai,Mughlai Chicken Korma,main,31000,1
17806994,Mirchi And Mime,Mughlai,Murgh Musallam,main,28500,1
17806994,Mirchi And Mime,Mughlai,Roomali Roti Basket,side,23500,0
18435740,38 Degree East,North Indian,Dal Makhani with Naan,main,20500,1
18435740,38 Degree East,North Indian,Paneer Butter Masala,main,34000,1
18435740,38 Degree East,North Indian,Tandoori Chicken Tikka,side,13000,0
18435740,38 Degree East,Chinese,Kung Pao Chicken,main,18000,1
18435740,38 Degree East,Chinese,Mapo Tofu with Rice,main,20000,0
18435740,38 Degree East,Chinese,Vegetable Spring Rolls,side,31500,1
18435740,38 Degree East,Thai,Pad Thai Noodles,main,34500,0
18435740,38 Degree East,Thai,Green Curry with Rice,main,24000,1
18435740,38 Degree East,Thai,Tom Yum Soup,side,23500,1
18318116,R' ADDA,Street Food,Loaded Street Tacos,main,31500,1
18318116,R' ADDA,Street Food,Fried Dumpling Bites,side,19000,1
18318116,R' ADDA,Street Food,Spicy Street Noodles,main,17500,1
18318116,R' ADDA,Burger,Double Beef Burger,main,34000,1
18318116,R' ADDA,Burger,Crispy Chicken Burger,main,13000,1
18318116,R' ADDA,Burger,Veggie Bean Burger,main,23500,1
18318116,R' ADDA,Desserts,Classic Tiramisu,dessert,8500,1
18318116,R' ADDA,Desserts,New York Cheesecake,dessert,28500,1
18318116,R' ADDA,Desserts,Molten Chocolate Lava Cake,dessert,23000,1
18318116,R' ADDA,Italian,Margherita Pizza,main,21500,1
18318116,R' ADDA,Italian,Spaghetti Carbonara,main,12000,1
18318116,R' ADDA,Italian,Tiramisu,dessert,32000,1
18318116,R' ADDA,Pizza,Margherita Pizza,main,33000,1
18318116,R' ADDA,Pizza,Pepperoni Pizza,main,27000,1
18318116,R' ADDA,Pizza,Four Cheese Pizza,main,17000,1
18318116,R' ADDA,North Indian,Dal Makhani with Naan,main,31000,1
18318116,R' ADDA,North Indian,Paneer Butter Masala,main,27500,1
18318116,R' ADDA,North Indian,Tandoori Chicken Tikka,side,26500,1
18318116,R' ADDA,European,Herb Roasted Chicken,main,32000,1
18318116,R' ADDA,European,Creamy Mushroom Pasta,main,34000,0
18318116,R' ADDA,European,Mixed Green Salad,side,15500,0
18318116,R' ADDA,Finger Food,Mozzarella Sticks,snack,32500,1
18318116,R' ADDA,Finger Food,Mini Sliders,snack,7500,1
18318116,R' ADDA,Finger Food,Crispy Potato Wedges,snack,7500,1
18270976,Tea Villa Cafe,Cafe,Club Sandwich,main,18000,0
18270976,Tea Villa Cafe,Cafe,Caesar Salad,side,32500,1
18270976,Tea Villa Cafe,Cafe,Chocolate Chip Cookie,dessert,14500,1
18270976,Tea Villa Cafe,Italian,Margherita Pizza,main,17000,1
18270976,Tea Villa Cafe,Italian,Spaghetti Carbonara,main,11500,1
18270976,Tea Villa Cafe,Italian,Tiramisu,dessert,16500,1
18270976,Tea Villa Cafe,Desserts,Classic Tiramisu,dessert,31500,1
18270976,Tea Villa Cafe,Desserts,New York Cheesecake,dessert,14500,0
18270976,Tea Villa Cafe,Desserts,Molten Chocolate Lava Cake,dessert,9500,0
18270976,Tea Villa Cafe,Fast Food,Crispy Chicken Nuggets,main,24000,1
18270976,Tea Villa Cafe,Fast Food,Double Patty Burger,main,10500,0
18270976,Tea Villa Cafe,Fast Food,French Fries,side,15000,1
18270976,Tea Villa Cafe,Chinese,Kung Pao Chicken,main,15000,1
18270976,Tea Villa Cafe,Chinese,Mapo Tofu with Rice,main,33000,1
18270976,Tea Villa Cafe,Chinese,Vegetable Spring Rolls,side,16000,1
18270976,Tea Villa Cafe,Tea,English Breakfast Tea Pot,drink,20500,1
18270976,Tea Villa Cafe,Tea,Jasmine Green Tea,drink,11000,0
18270976,Tea Villa Cafe,Tea,Masala Chai Latte,drink,17500,1
49486,Tea Villa Cafe,Cafe,Club Sandwich,main,31500,1
49486,Tea Villa Cafe,Cafe,Caesar Salad,side,10500,1
49486,Tea Villa Cafe,Cafe,Chocolate Chip Cookie,dessert,17500,1
49486,Tea Villa Cafe,Italian,Margherita Pizza,main,18000,0
49486,Tea Villa Cafe,Italian,Spaghetti Carbonara,main,22500,1
49486,Tea Villa Cafe,Italian,Tiramisu,dessert,17000,1
49486,Tea Villa Cafe,Desserts,Classic Tiramisu,dessert,30000,0
49486,Tea Villa Cafe,Desserts,New York Cheesecake,dessert,25500,0
49486,Tea Villa Cafe,Desserts,Molten Chocolate Lava Cake,dessert,20000,0
49486,Tea Villa Cafe,Fast Food,Crispy Chicken Nuggets,main,32000,1
49486,Tea Villa Cafe,Fast Food,Double Patty Burger,main,25000,1
49486,Tea Villa Cafe,Fast Food,French Fries,side,15000,1
49486,Tea Villa Cafe,Chinese,Kung Pao Chicken,main,21000,1
49486,Tea Villa Cafe,Chinese,Mapo Tofu with Rice,main,7000,0
49486,Tea Villa Cafe,Chinese,Vegetable Spring Rolls,side,33500,1
49486,Tea Villa Cafe,Tea,English Breakfast Tea Pot,drink,10500,1
49486,Tea Villa Cafe,Tea,Jasmine Green Tea,drink,9500,1
49486,Tea Villa Cafe,Tea,Masala Chai Latte,drink,8000,1
3600252,Hotel RRR Mysore,Andhra,Andhra Chilli Chicken,main,14500,0
3600252,Hotel RRR Mysore,Andhra,Gongura Mutton Curry,main,29500,1
3600252,Hotel RRR Mysore,Andhra,Pesarattu Dosa,side,23500,1
3600265,Jalpaan Dining Saga,North Indian,Dal Makhani with Naan,main,8000,0
3600265,Jalpaan Dining Saga,North Indian,Paneer Butter Masala,main,29000,1
3600265,Jalpaan Dining Saga,North Indian,Tandoori Chicken Tikka,side,32500,0
3600265,Jalpaan Dining Saga,Chinese,Kung Pao Chicken,main,26500,1
3600265,Jalpaan Dining Saga,Chinese,Mapo Tofu with Rice,main,18000,0
3600265,Jalpaan Dining Saga,Chinese,Vegetable Spring Rolls,side,17000,1
3600265,Jalpaan Dining Saga,Italian,Margherita Pizza,main,14000,0
3600265,Jalpaan Dining Saga,Italian,Spaghetti Carbonara,main,8000,1
3600265,Jalpaan Dining Saga,Italian,Tiramisu,dessert,19500,1
3600375,The Old House,Italian,Margherita Pizza,main,9000,1
3600375,The Old House,Italian,Spaghetti Carbonara,main,29000,1
3600375,The Old House,Italian,Tiramisu,dessert,24000,1
3600015,Vinayaka Mylari,South Indian,Masala Dosa with Sambar,main,26500,0
3600015,Vinayaka Mylari,South Indian,Idli Vada Combo,main,25500,1
3600015,Vinayaka Mylari,South Indian,Curd Rice,side,32000,1
3600012,Empire Restaurant,North Indian,Dal Makhani with Naan,main,25500,1
3600012,Empire Restaurant,North Indian,Paneer Butter Masala,main,8000,1
3600012,Empire Restaurant,North Indian,Tandoori Chicken Tikka,side,11000,1
3600012,Empire Restaurant,Andhra,Andhra Chilli Chicken,main,13500,1
3600012,Empire Restaurant,Andhra,Gongura Mutton Curry,main,12000,1
3600012,Empire Restaurant,Andhra,Pesarattu Dosa,side,25000,0
3600012,Empire Restaurant,Mughlai,Mughlai Chicken Korma,main,22000,1
3600012,Empire Restaurant,Mughlai,Murgh Musallam,main,28500,1
3600012,Empire Restaurant,Mughlai,Roomali Roti Basket,side,29000,1
3600013,Green Leaf,North Indian,Dal Makhani with Naan,main,9000,1
3600013,Green Leaf,North Indian,Paneer Butter Masala,main,16500,1
3600013,Green Leaf,North Indian,Tandoori Chicken Tikka,side,28500,1
3600013,Green Leaf,Chinese,Kung Pao Chicken,main,25500,1
3600013,Green Leaf,Chinese,Mapo Tofu with Rice,main,25500,1
3600013,Green Leaf,Chinese,Vegetable Spring Rolls,side,19500,1
3600013,Green Leaf,South Indian,Masala Dosa with Sambar,main,11500,0
3600013,Green Leaf,South Indian,Idli Vada Combo,main,16000,1
3600013,Green Leaf,South Indian,Curd Rice,side,35000,1
3600071,Pakva Lounge,Italian,Margherita Pizza,main,7000,1
3600071,Pakva Lounge,Italian,Spaghetti Carbonara,main,33000,1
3600071,Pakva Lounge,Italian,Tiramisu,dessert,12500,1
3600071,Pakva Lounge,North Indian,Dal Makhani with Naan,main,7500,0
3600071,Pakva Lounge,North Indian,Paneer Butter Masala,main,9500,1
3600071,Pakva Lounge,North Indian,Tandoori Chicken Tikka,side,7500,1
3600071,Pakva Lounge,South Indian,Masala Dosa with Sambar,main,20500,1
3600071,Pakva Lounge,South Indian,Idli Vada Combo,main,26000,1
3600071,Pakva Lounge,South Indian,Curd Rice,side,34000,0
3600192,Spring - Radisson Blu Plaza,Continental,Grilled Chicken Steak,main,25500,0
3600192,Spring - Radisson Blu Plaza,Continental,Creamy Penne Alfredo,main,23000,1
3600192,Spring - Radisson Blu Plaza,Continental,Garlic Bread Basket,side,26500,0
3600192,Spring - Radisson Blu Plaza,North Indian,Dal Makhani with Naan,main,24000,1
3600192,Spring - Radisson Blu Plaza,North Indian,Paneer Butter Masala,main,11500,1
3600192,Spring - Radisson Blu Plaza,North Indian,Tandoori Chicken Tikka,side,10500,0
3600192,Spring - Radisson Blu Plaza,South Indian,Masala Dosa with Sambar,main,21000,1
3600192,Spring - Radisson Blu Plaza,South Indian,Idli Vada Combo,main,34500,1
3600192,Spring - Radisson Blu Plaza,South Indian,Curd Rice,side,32000,0
3600119,Big Chicken,North Indian,Dal Makhani with Naan,main,11000,0
3600119,Big Chicken,North Indian,Paneer Butter Masala,main,25500,1
3600119,Big Chicken,North Indian,Tandoori Chicken Tikka,side,31000,1
3600119,Big Chicken,Chinese,Kung Pao Chicken,main,24500,1
3600119,Big Chicken,Chinese,Mapo Tofu with Rice,main,29000,1
3600119,Big Chicken,Chinese,Vegetable Spring Rolls,side,20000,1
3600352,Barbeque Nation,North Indian,Dal Makhani with Naan,main,12000,0
3600352,Barbeque Nation,North Indian,Paneer Butter Masala,main,9500,1
3600352,Barbeque Nation,North Indian,Tandoori Chicken Tikka,side,10000,1
3600352,Barbeque Nation,European,Herb Roasted Chicken,main,9500,1
3600352,Barbeque Nation,European,Creamy Mushroom Pasta,main,16000,1
3600352,Barbeque Nation,European,Mixed Green Salad,side,32500,1
3600352,Barbeque Nation,Mediterranean,Grilled Chicken Gyro Plate,main,14000,0
3600352,Barbeque Nation,Mediterranean,Mediterranean Mezze Platter,side,25500,0
3600352,Barbeque Nation,Mediterranean,Greek Yogurt with Honey,dessert,18500,1
3600009,Pizza Hut,Pizza,Margherita Pizza,main,26000,1
3600009,Pizza Hut,Pizza,Pepperoni Pizza,main,30500,1
3600009,Pizza Hut,Pizza,Four Cheese Pizza,main,19500,1
3600009,Pizza Hut,Italian,Margherita Pizza,main,29500,1
3600009,Pizza Hut,Italian,Spaghetti Carbonara,main,33500,1
3600009,Pizza Hut,Italian,Tiramisu,dessert,29500,1
3600361,Tandooriwala,North Indian,Dal Makhani with Naan,main,24000,1
3600361,Tandooriwala,North Indian,Paneer Butter Masala,main,34000,1
3600361,Tandooriwala,North Indian,Tandoori Chicken Tikka,side,7000,1
3600148,Jungle The Restaurant,North Indian,Dal Makhani with Naan,main,31500,1
3600148,Jungle The Restaurant,North Indian,Paneer Butter Masala,main,11000,0
3600148,Jungle The Restaurant,North Indian,Tandoori Chicken Tikka,side,22000,1
3600148,Jungle The Restaurant,Continental,Grilled Chicken Steak,main,35000,1
3600148,Jungle The Restaurant,Continental,Creamy Penne Alfredo,main,13000,1
3600148,Jungle The Restaurant,Continental,Garlic Bread Basket,side,30000,1
3600148,Jungle The Restaurant,Chinese,Kung Pao Chicken,main,27000,1
3600148,Jungle The Restaurant,Chinese,Mapo Tofu with Rice,main,24500,1
3600148,Jungle The Restaurant,Chinese,Vegetable Spring Rolls,side,16500,1
3600436,The Barge Restaurant,Continental,Grilled Chicken Steak,main,10500,1
3600436,The Barge Restaurant,Continental,Creamy Penne Alfredo,main,26500,0
3600436,The Barge Restaurant,Continental,Garlic Bread Basket,side,15500,0
3600436,The Barge Restaurant,Chinese,Kung Pao Chicken,main,9000,1
3600436,The Barge Restaurant,Chinese,Mapo Tofu with Rice,main,23500,1
3600436,The Barge Restaurant,Chinese,Vegetable Spring Rolls,side,35000,1
3600436,The Barge Restaurant,North Indian,Dal Makhani with Naan,main,22500,1
3600436,The Barge Restaurant,North Indian,Paneer Butter Masala,main,29500,1
3600436,The Barge Restaurant,North Indian,Tandoori Chicken Tikka,side,26000,1
3600008,By The Way,North Indian,Dal Makhani with Naan,main,32500,1
3600008,By The Way,North Indian,Paneer Butter Masala,main,32000,1
3600008,By The Way,North Indian,Tandoori Chicken Tikka,side,19500,1
3600008,By The Way,Chinese,Kung Pao Chicken,main,30000,1
3600008,By The Way,Chinese,Mapo Tofu with Rice,main,23000,1
3600008,By The Way,Chinese,Vegetable Spring Rolls,side,23500,1
3600008,By The Way,South Indian,Masala Dosa with Sambar,main,28000,0
3600008,By The Way,South Indian,Idli Vada Combo,main,13000,1
3600008,By The Way,South Indian,Curd Rice,side,23000,1
3600354,Cafe Cornucopia,Cafe,Club Sandwich,main,9500,1
3600354,Cafe Cornucopia,Cafe,Caesar Salad,side,16000,1
3600354,Cafe Cornucopia,Cafe,Chocolate Chip Cookie,dessert,33000,1
3600354,Cafe Cornucopia,Continental,Grilled Chicken Steak,main,19000,1
3600354,Cafe Cornucopia,Continental,Creamy Penne Alfredo,main,21500,0
3600354,Cafe Cornucopia,Continental,Garlic Bread Basket,side,10500,0
3600354,Cafe Cornucopia,European,Herb Roasted Chicken,main,8500,1
3600354,Cafe Cornucopia,European,Creamy Mushroom Pasta,main,20000,1
3600354,Cafe Cornucopia,European,Mixed Green Salad,side,30500,1
3600354,Cafe Cornucopia,Beverages,Fresh Lime Soda,drink,23500,1
3600354,Cafe Cornucopia,Beverages,Sparkling Fruit Punch,drink,8500,1
3600354,Cafe Cornucopia,Beverages,Iced Lemon Tea,drink,8500,0
3600285,Mezzaluna,Continental,Grilled Chicken Steak,main,22000,1
3600285,Mezzaluna,Continental,Creamy Penne Alfredo,main,20000,1
3600285,Mezzaluna,Continental,Garlic Bread Basket,side,25000,1
3600285,Mezzaluna,South Indian,Masala Dosa with Sambar,main,25500,1
3600285,Mezzaluna,South Indian,Idli Vada Combo,main,11500,1
3600285,Mezzaluna,South Indian,Curd Rice,side,35000,1
3600072,Nanking,Chinese,Kung Pao Chicken,main,18500,1
3600072,Nanking,Chinese,Mapo Tofu with Rice,main,15500,1
3600072,Nanking,Chinese,Vegetable Spring Rolls,side,10000,1
3600072,Nanking,Thai,Pad Thai Noodles,main,33000,1
3600072,Nanking,Thai,Green Curry with Rice,main,31000,1
3600072,Nanking,Thai,Tom Yum Soup,side,23000,0
3600022,Oyster Bay,North Indian,Dal Makhani with Naan,main,8500,1
3600022,Oyster Bay,North Indian,Paneer Butter Masala,main,32500,1
3600022,Oyster Bay,North Indian,Tandoori Chicken Tikka,side,31500,1
3600022,Oyster Bay,Asian,Stir-Fried Noodles with Vegetables,main,9000,1
3600022,Oyster Bay,Asian,Asian Sesame Chicken Bowl,main,23500,1
3600022,Oyster Bay,Asian,Crispy Spring Rolls,side,19500,1
3600022,Oyster Bay,Continental,Grilled Chicken Steak,main,18000,1
3600022,Oyster Bay,Continental,Creamy Penne Alfredo,main,8500,1
3600022,Oyster Bay,Continental,Garlic Bread Basket,side,20500,1
3600014,Purple Haze,Finger Food,Mozzarella Sticks,snack,8500,1
3600014,Purple Haze,Finger Food,Mini Sliders,snack,14000,0
3600014,Purple Haze,Finger Food,Crispy Potato Wedges,snack,16000,1
3301308,House of Caffeine,Fast Food,Crispy Chicken Nuggets,main,29500,1
3301308,House of Caffeine,Fast Food,Double Patty Burger,main,27500,1
3301308,House of Caffeine,Fast Food,French Fries,side,15500,1
3300780,Hide Out The Street Cafe,Cafe,Club Sandwich,main,15000,1
3300780,Hide Out The Street Cafe,Cafe,Caesar Salad,side,29500,0
3300780,Hide Out The Street Cafe,Cafe,Chocolate Chip Cookie,dessert,22500,1
3301236,Tapri The Chai Books Cafe,Continental,Grilled Chicken Steak,main,35000,1
3301236,Tapri The Chai Books Cafe,Continental,Creamy Penne Alfredo,main,11500,1
3301236,Tapri The Chai Books Cafe,Continental,Garlic Bread Basket,side,12000,1
3301236,Tapri The Chai Books Cafe,Fast Food,Crispy Chicken Nuggets,main,20500,1
3301236,Tapri The Chai Books Cafe,Fast Food,Double Patty Burger,main,29000,1
3301236,Tapri The Chai Books Cafe,Fast Food,French Fries,side,16500,0
3301236,Tapri The Chai Books Cafe,Tea,English Breakfast Tea Pot,drink,11000,1
3301236,Tapri The Chai Books Cafe,Tea,Jasmine Green Tea,drink,26500,1
3301236,Tapri The Chai Books Cafe,Tea,Masala Chai Latte,drink,8500,0
3300369,Eat Street Express,North Indian,Dal Makhani with Naan,main,33000,1
3300369,Eat Street Express,North Indian,Paneer Butter Masala,main,7000,1
3300369,Eat Street Express,North Indian,Tandoori Chicken Tikka,side,32500,1
3300369,Eat Street Express,Chinese,Kung Pao Chicken,main,11500,0
3300369,Eat Street Express,Chinese,Mapo Tofu with Rice,main,8500,1
3300369,Eat Street Express,Chinese,Vegetable Spring Rolls,side,30000,0
3301013,Zaikart,North Indian,Dal Makhani with Naan,main,11000,1
3301013,Zaikart,North Indian,Paneer Butter Masala,main,29500,1
3301013,Zaikart,North Indian,Tandoori Chicken Tikka,side,28500,1
3301013,Zaikart,Mughlai,Mughlai Chicken Korma,main,29500,0
3301013,Zaikart,Mughlai,Murgh Musallam,main,25500,1
3301013,Zaikart,Mughlai,Roomali Roti Basket,side,18500,1
3300741,Cafe Zinea,Cafe,Club Sandwich,main,12500,1
3300741,Cafe Zinea,Cafe,Caesar Salad,side,31500,0
3300741,Cafe Zinea,Cafe,Chocolate Chip Cookie,dessert,7000,1
3300741,Cafe Zinea,Chinese,Kung Pao Chicken,main,25500,1
3300741,Cafe Zinea,Chinese,Mapo Tofu with Rice,main,24500,1
3300741,Cafe Zinea,Chinese,Vegetable Spring Rolls,side,7000,1
3300741,Cafe Zinea,Fast Food,Crispy Chicken Nuggets,main,19000,1
3300741,Cafe Zinea,Fast Food,Double Patty Burger,main,15500,1
3300741,Cafe Zinea,Fast Food,French Fries,side,22500,1
3300741,Cafe Zinea,Italian,Margherita Pizza,main,7500,1
3300741,Cafe Zinea,Italian,Spaghetti Carbonara,main,34000,1
